Investigation.Type,Country,Injury.Severity,Amateur.Built,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
2,1,2,1,1,0,2,0,0
2,1,0,0,1,1,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,0,1
2,0,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,3,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,1,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,0,0,3
2,1,2,0,2,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,4,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,2,0
2,1,0,0,0,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,0,0,0,2,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,0,1,1,1,0,0,0
2,1,0,0,2,4,0,0,0
2,1,2,0,1,0,0,6,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,3
1,0,2,0,2,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,0,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,0,0,0,1,0,0,0,0
2,1,2,0,2,0,1,1,0
1,1,2,0,2,0,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,1,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,0,0,2
2,1,2,0,2,0,0,0,276
2,1,2,0,1,0,1,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,0,0,1,1,2,0,0,0
2,1,0,0,1,1,2,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,2,0,0,0,3
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,1,2,0,0,0
2,1,0,0,2,1,8,125,6
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,1,1,1,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,1,0,0,1,2,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,1,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,0,0,1,2,0,2,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,0,1,1,1,0,0,0
2,1,2,0,0,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,5
1,0,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,3,4,0,0
2,1,2,0,1,0,0,0,1
2,0,2,0,1,0,2,0,0
2,0,0,0,1,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,0,0,0,2,6,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,0,0,1,3,1,1,0
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,0,1
1,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,0,2,0,1,0,2,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,2
2,1,2,0,2,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,0,0,0,1,12,0,0,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,5,0,0,0
2,1,2,0,0,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,1,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,0,0,0,2,3,0,0,0
2,1,2,1,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,2,0,0,0,1
2,0,2,0,2,0,0,0,6
2,1,2,0,1,0,0,1,3
2,1,2,0,2,0,0,0,3
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,4,0,0
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,2,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,1,1,0,2,0,0
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,0
2,0,2,0,2,0,1,12,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,1,23
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,1,1,0,0,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,1,0,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,2,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,2,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,2,0,0,0,140
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,3
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,1,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,0,2,0,4,0,0,0,6
2,0,0,0,1,1,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,5
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,0,0,0,2,5,0,0,0
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,1,1
2,1,0,0,1,1,0,1,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,2,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,4,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,2
1,1,2,0,1,0,0,0,4
2,1,0,0,1,2,0,0,0
2,1,2,0,0,0,0,0,1
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,2,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,1,0
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,9
2,1,2,0,1,0,0,0,3
2,0,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,3
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,1,1,1,0,0,0
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,6,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,7
2,1,2,0,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,2,2,0
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,3,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,189
2,1,2,0,2,0,0,0,189
2,0,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,3
2,1,0,0,1,1,1,0,0
2,1,2,0,2,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,1,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,0,0,1,2,0
2,1,2,0,1,0,0,0,5
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,0,0,0,2,2,0,0,0
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,3,0
2,1,2,0,1,0,1,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,1,3
2,1,0,0,2,1,0,0,0
2,1,2,0,1,0,0,0,8
2,1,2,0,2,0,0,0,1
2,1,0,0,1,1,1,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,2,0,0,0,0,0,2
2,1,2,0,1,0,0,2,0
2,0,0,0,1,2,2,0,0
2,1,2,0,1,0,0,0,3
2,0,2,0,2,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,0,0,0,1,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,1,0,1
2,1,2,0,1,0,0,1,0
2,1,2,1,1,0,1,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,0,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,3,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,2
2,1,2,0,1,0,0,0,2
2,0,0,0,2,2,0,0,0
2,1,2,0,0,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,2,0
2,1,0,0,1,1,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,2,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,0,0,0,2,5,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,0,0,1,4,0,0,0
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,3
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,1,1,0
2,1,0,0,1,2,0,0,0
2,1,2,0,1,0,0,2,2
2,1,2,0,2,0,0,0,7
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,2,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,1,1,0,0,0,1
2,1,2,0,2,0,1,0,106
2,1,0,0,1,1,0,0,0
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,0,1,2,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
2,1,2,1,1,0,0,2,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,0
2,1,2,0,1,0,2,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,0,0,0,2,5,0,0,0
2,0,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,2,0
2,1,0,0,1,3,0,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,2,0
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,1,0
1,1,2,0,2,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,2,2,0,0,0
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,2,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,1,0,0
2,1,0,0,1,2,0,0,0
2,1,0,1,1,1,1,0,1
2,1,2,0,2,0,2,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,1,3,0
2,1,0,0,1,4,0,0,0
2,1,2,0,1,0,1,1,0
2,1,2,1,1,0,0,1,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,2,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,3
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,1
1,1,2,0,2,0,0,1,54
2,0,0,0,1,1,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,1,1
2,1,2,1,1,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,1,0,3
2,1,2,0,1,0,0,0,1
2,1,2,1,2,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
1,0,2,0,2,0,0,0,2
2,1,2,0,1,0,1,1,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,1,1,2,0,0,0
2,1,2,0,1,0,0,0,3
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,0,0,3
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,2,1,1,0,0,1,0
2,1,2,0,2,0,0,0,9
2,1,0,0,1,1,0,0,0
2,1,2,1,1,0,0,2,0
2,1,2,0,1,0,0,0,4
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,0,0,1,1,0,0,2
2,1,0,0,1,1,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,2,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,2,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,2,0,0,0,6
1,1,2,0,2,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,0,0,2,1,1,0,0
2,0,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,0,0,2,1,1,0,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,0,0,1
2,1,0,0,1,3,0,0,0
2,1,0,0,1,1,0,0,0
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,1,0,0
2,1,2,0,1,0,0,0,2
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,2
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,1,1
2,1,2,0,1,0,0,0,2
2,1,2,0,2,0,0,0,1
2,1,0,0,1,2,0,0,0
1,1,2,0,2,0,0,0,0
2,1,2,1,1,0,0,0,2
2,1,2,0,1,0,0,1,0
2,1,2,0,1,0,0,0,1
2,0,0,0,1,4,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,1,0,0,1,1,0,0,0
2,0,0,0,1,2,0,0,2
2,1,2,0,1,0,0,0,2
2,1,0,0,1,2,0,0,0
2,1,2,1,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,2,0,2,0,4,0,0
2,1,2,0,1,0,3,0,0
2,1,2,0,1,0,0,1,1
2,1,0,0,1,3,0,0,0
2,1,0,0,1,3,0,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,2
2,0,0,0,1,2,0,1,0
2,1,2,1,1,0,0,0,1
2,1,2,1,1,0,0,1,0
2,1,2,0,1,0,0,0,2
2,1,2,1,1,0,1,0,0
2,1,2,0,1,0,0,0,1
2,1,2,0,1,0,0,0,1
2,1,0,1,1,2,0,0,0
